"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Fallopia baldschuanica",1,FALSE,1,1,1,7.27858744394619e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,24,2.95398400087856,6.43112623556257,24
"Allium cepa",10,TRUE,5,8,10,0.000489357952728701,24.8984251729846,25.4305723800283,26.2925883975954,24.5,4.900000095,3.12095090558247,7.06461083364688,4.900000095
"Styrax japonicus",1,FALSE,1,1,1,2.27392332049891e-05,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,23.10000038,2.79857803119429,6.17046509820655,23.10000038
"Papaver orientale",7,FALSE,2,6,7,0.000245841908961104,19.8922553285503,20.304258890169,21.055881015129,19.20000076,1.98649484235765,10.6347375754647,18.2322737142081,35
"Mentha aquatica",4,FALSE,3,3,4,0.00011494067962854,19.2058262001671,22.6726665704081,24.8630569248446,24,49.0743536636192,70.0747290188788,80.7061432739099,79.20000458
"Tripolium pannonicum",6,FALSE,4,5,6,0.000225366749446058,18.8780509952728,19.3216990470957,20.1333342507015,18.5,43.6880349399351,64.5693673363096,75.9437521355061,81.40000153
"Helenium autumnale",1,FALSE,1,1,1,7.71084337349398e-05,20.327702298309,20.6928257429022,21.3756883792747,19.10000038,69.0162641328884,86.0705174412466,95.1533366339336,127.7000046
"Araliaceae spc",1,FALSE,1,1,1,7.36554238833181e-06,17.427955584353,17.7925083114027,18.4765173439799,16.20000076,23.8614299810343,40.5801291150206,49.6194328252012,82.09999847
"Allium ramosum",1,FALSE,1,1,1,4.66727438468551e-06,17.427955584353,17.7925083114027,18.4765173439799,16.20000076,23.8614299810343,40.5801291150206,49.6194328252012,82.09999847
"Clematis alpina",2,FALSE,2,2,2,5.82981167763513e-05,16.0626622394738,16.6330996980694,17.529049283739,15.80000019,14.30000019,1.89269067230057,4.59145351178527,14.30000019
"Quercus mongolica",2,FALSE,1,2,2,2.6752695172413e-05,11.9097128319685,12.2898500836284,12.9953613479463,10.80000019,10,1.55883587382983,3.98774999389089,10
"Syringa oblata",11,FALSE,2,8,11,0.000403176289021738,18.1607137965312,18.5907988693235,19.3682257630824,17.5,13.30000019,3.00633074174133,6.52952002995824,13.30000019
"Quercus macranthera",2,FALSE,1,2,2,2.53752741435196e-05,12.1877911197573,12.6629900975137,13.4816090325158,11.60000038,10,1.35485463485688,3.61151562840101,10
"Bunias orientalis",21,FALSE,7,14,21,0.00126470587166305,18.3513177796141,18.9194880259954,20.0780555747221,19.39999962,0.396616771459376,5.32435512316584,10.5996686645966,14.69999981
"Capsella grandiflora",9,FALSE,6,8,9,0.000462157656884398,19.8979988519853,20.4931138181712,21.7460570708089,21.20000076,1.90331396710486,10.9956007368481,19.8096738845622,19.70000076
"Potentilla erecta",14,FALSE,5,6,14,0.000561405557470013,18.7910489110454,19.2776930008196,20.1896254090999,19.30000114,19.5638220949552,45.8924142567779,59.6250531769078,14.69999981
"Melampyrum nemorosum",7,FALSE,3,5,7,0.000320788236514922,21.0042599360474,21.5798861906905,22.4859820713572,20.80000114,20.1662000172257,39.2738766635969,50.3013903972515,66.80000305
"Sorbaria spc",4,FALSE,3,4,4,7.71616729099706e-05,21.0899934284461,21.6820156578768,22.5955040096759,20.89999962,11.8493677631872,31.1185941202297,44.0668839189521,51.60000229
"Euphorbia helioscopia",1,FALSE,1,1,1,6.92992953064752e-05,17.826970836432,18.1909047104002,18.8753246987644,16.60000038,31.7544460827634,48.7045575505554,57.7795174377941,90.30000305
"Peucedanum palustre",2,FALSE,1,1,2,1.41297467729134e-05,17.826970836432,18.1909047104002,18.8753246987644,16.60000038,31.7544460827634,48.7045575505553,57.7795174377941,90.30000305
"Melampyrum spc",3,FALSE,1,2,3,3.60277724112849e-05,19.3510312765947,19.731902991137,20.4406798820978,18.30000114,52.3571354493618,69.8352150876494,79.1432446573464,101.9000015
"Melampyrum saxosum",3,FALSE,1,2,3,2.28097985764323e-05,19.2633495229048,19.6538714049949,20.3730491000494,18.30000114,50.9993295170441,68.475273243976,77.7785205471535,101.9000015
"Anchusa officinalis",8,FALSE,6,6,8,0.000187144723123284,18.8139084351847,19.2342561784173,20.0036198304462,18.10000038,0.729585217379023,6.69133055003914,12.9496574990896,23.70000076
"Crepis tectorum",4,FALSE,2,2,4,0.000146421333127399,19.229381616213,19.603473478581,20.3038989567967,18.10000038,13.4038651509196,38.4034385813588,57.0044683241552,42.40000153
"Impatiens parviflora",2,FALSE,1,1,2,1.85552482706935e-05,18.9401787005972,19.393234662907,20.1943718145855,18.30000114,42.4175046164129,60.1500666611279,69.6775324829545,97.09999847
"Galeopsis spc",1,FALSE,1,1,1,4.01631036839748e-06,17.928677142321,18.2932450178133,18.9784780222159,16.70000076,38.4668895779374,55.4800430186823,64.5669765947561,97.09999847
"Anemone ranunculoides",10,FALSE,3,7,10,0.000472370747242772,17.9220580493479,19.6009933747507,20.9051810201899,19.70000076,10,2.16224214503803,5.14482328206868,10
"Lathraea squamaria",1,FALSE,1,1,1,3.52396739881199e-05,11.9289411302842,12.2938384551045,12.9787240772755,10.69999981,14.60000038,1.67134207597366,4.19045303449829,14.60000038
"Ranunculus auricomus",3,FALSE,1,3,3,6.4188409762372e-05,12.0040508214797,12.4061421411022,13.1407899121435,11.10000038,10.30000019,1.5309490107417,3.93732339461146,10.30000019
"Tussilago farfara",3,FALSE,2,3,3,6.57418648442154e-05,11.9169177287883,12.3266228008878,13.0846336628749,11.10000038,14.5,2.28800574627981,5.29998864017993,14.5
"Spiraea chamaedryfolia",11,FALSE,2,9,11,0.000356369164294955,17.0446245161058,17.4178804287053,18.1139071067114,16,0.0396878356291925,3.73878495823873,7.76536973478575,20.80000114
"Paeonia delavayi",1,FALSE,1,1,1,1.67158614261302e-05,17.427955584353,17.7925083114027,18.4765173439799,16.20000076,23.39999962,2.84960921042403,6.25584579789077,23.39999962
"Oxalis acetosella",3,FALSE,2,3,3,0.000161791208158516,11.7209076776099,12.1927912495578,13.0794748757046,11.60000038,13.30000019,1.75954464880573,4.3542403731084,13.30000019
"Ranunculus circinatus",1,FALSE,1,1,1,1.17833954966156e-05,11.9289411302842,12.2938384551045,12.9787240772755,10.69999981,14.60000038,1.67134207597366,4.19045303449829,14.60000038
"Stellaria nemorum",3,FALSE,2,2,3,0.000172973742412468,19.8914916099433,20.5249037937044,21.4837160308288,19.89999962,0.178033727453348,4.38598283353851,8.98526330905904,23.60000038
"Asparagales spc",4,FALSE,1,4,4,0.00014202883941573,11.2659587077498,11.6838319762938,12.4397028048545,10.5,16.5,3.0246638812501,6.5840647249454,16.5
"Gagea lutea",1,FALSE,1,1,1,0.00011049696969697,11.7253571019708,12.088805722021,12.7725783484394,10.5,16.5,1.88018673246673,4.56436764732796,16.5
"Acer platanoides",6,FALSE,2,6,6,0.000148509156627379,12.1845842265898,12.5669150518807,13.2835923388262,11.19999981,15.10000038,1.99796772038595,4.78482645733887,15.10000038
"Scilla siberica",3,FALSE,1,3,3,3.7104706167833e-05,10.8482804572564,11.2465559053033,11.9841384783524,10,0.0277531244822687,3.68278199416906,7.66239424704794,22.70000076
"Betula pubescens",4,FALSE,2,4,4,0.00014390721875257,13.4024861699192,13.8398991214835,14.6125232297833,12.60000038,19.10000038,3.35464907579561,7.11316085721447,19.10000038
"Betula nana",5,FALSE,2,5,5,0.000194204797203001,12.1844164209989,12.5573231432789,13.2578925226398,11.10000038,0.200512790575098,4.37866989874884,8.7739152057218,19.10000038
"Gagea minima",6,FALSE,1,5,6,0.000271455233386784,11.2248736360232,11.5918236834499,12.2828677705915,10.30000019,19.10000038,2.83192259692564,6.22785586736122,19.10000038
"Noccaea caerulescens",4,FALSE,1,4,4,0.000345418874719488,11.2929033655594,11.6612537522536,12.3515643661422,10.30000019,19.10000038,2.6307037448367,5.88912944351847,19.10000038
"Arabidopsis arenosa",7,FALSE,4,5,7,0.000394722692440207,20.0464738022246,20.578692765125,21.4755194625615,19.89999962,0.563882334315404,6.08716064805146,12.035229050261,13.40000057
"Geranium sylvaticum",3,FALSE,1,3,3,5.46267702405638e-05,16.7180190981569,17.0954644276455,17.7967383932683,15.60000038,0.701985519873636,6.23934573083426,11.6025283388355,35
"Aronia melanocarpa",6,FALSE,3,6,6,0.000105300206415905,16.0393412131358,16.5622432973339,17.4363475831553,15.80000019,1.00835241143806,7.37002233118873,13.3759116597082,20.80000114
"Crataegus flabellata",5,FALSE,2,5,5,7.14582096036214e-05,16.5328240108454,16.9369801196695,17.6854894835315,15.90000057,1.87563897737838,10.3498773500965,17.8093212767654,20.80000114
"Syringa josikaea",17,FALSE,4,10,17,0.000412854120455036,22.9634882859708,23.9045673695143,25.1240758219113,24.39999962,4.46522479272145,17.6764247429599,27.7290976207477,22.70000076
"Actinidia spc",1,FALSE,1,1,1,1.61943908915645e-05,17.0259720247748,17.3911856368934,18.074419381065,15.80000019,22.70000076,2.73197805537139,6.05877068156798,22.70000076
"Sedum acre",3,FALSE,2,2,3,0.00021427937693099,18.2083580707013,18.9387708440749,20.0144563860601,18.60000038,1.0132838135311,7.85885183719735,14.9834685006643,22.70000076
"Angelica archangelica",4,FALSE,3,3,4,0.00015440679596648,20.0646640733276,20.7634033699149,21.7573785998393,20.20000076,0.164388646066297,4.23929528180342,8.55715340702734,22.70000076
"Rubus odoratus",3,FALSE,1,3,3,2.95347318521156e-05,17.1579408446802,17.5390542771252,18.2501038357534,16.20000076,2.59490457938427,13.3541318285135,23.596821220107,29.89999962
"Sisymbrium altissimum",2,FALSE,2,2,2,6.37706679280162e-05,18.1063517563175,18.5958079252305,19.4655907987382,17.80000114,33.6124494175258,55.1879754056758,67.4294202475967,76.80000305
"Rheum officinale",2,FALSE,1,2,2,1.74186035187767e-05,17.0560192906068,17.4242115097754,18.1135237772879,15.90000057,0.239188052698522,4.52783181815039,8.99977234119585,29.89999962
"Paeonia anomala",2,FALSE,1,2,2,0.000110760415692085,15.8548949216966,16.2625435120286,17.0582442095056,15.90000057,2.1946553297655,10.7599248845642,17.7127451910755,29.89999962
"Galega orientalis",3,FALSE,2,2,3,0.000167930635502466,18.3410703752287,18.7191981242673,19.4208718912391,17.20000076,3.04288891420703,12.9947946438069,20.6199663780513,35
"Spiraea media",1,FALSE,1,1,1,2.44005505049526e-05,15.7247821003612,16.0883644573351,16.7717786425014,14.5,2.48435290081183,11.4372414552453,18.5021688614969,47.90000153
"Centaurea montana",1,FALSE,1,1,1,1.4670017685935e-05,16.7288909648642,17.0942067223347,17.7780208726892,15.5,0.530876669756238,5.62011739992376,10.6598478053212,35
"Trifolium spc",4,FALSE,2,3,4,4.29674282244764e-05,17.604574192556,17.9952225787303,18.723891829694,16.80000114,53.8210143378685,75.4273712013085,87.2111523909482,95
"Erysimum cheiranthoides",3,FALSE,1,2,3,4.90867891251928e-05,17.6342220041104,18.0274796750099,18.7543732458284,16.70000076,75.3138884305622,92.3993353508292,101.514888590681,132.1999969
"Polemonium caeruleum",1,FALSE,1,1,1,0.000140496732026144,16.6278704292879,16.9924019938759,17.6765393373071,15.40000057,41.3602438860672,58.3818033357148,67.4687488054545,100
"Hieracium laevigatum",30,FALSE,6,21,30,0.000595267311109605,20.6826314678842,21.341952004385,22.4091625545655,21.30000114,36.4656710867081,59.9059015702265,73.4786363845455,66.20000458
"Actaea rubra",3,FALSE,1,1,3,0.000293135399669609,18.2765427664384,18.668473146718,19.3973133935521,17.30000114,64.0704850900871,81.5544355377721,90.8793067035503,117.2000046
"Hylotelephium telephium",11,FALSE,4,9,11,0.000372989218343662,19.8118878018718,20.978570236717,22.3476890241812,21.30000114,43.3823787040398,69.626510437992,84.8092739427281,73.30000305
"Linaria vulgaris",5,FALSE,2,4,5,8.79182371322171e-05,18.9845512561873,19.4509123892882,20.2680268503264,18.39999962,56.1494534129133,75.3675312757939,85.8108682666712,105.3000031
"Viola arvensis",10,FALSE,3,5,10,0.000141096273693523,23.3858149453568,24.3066997297335,25.5656253557477,24.70000076,37.2999252212333,59.4873511307499,72.5227818542584,75.70000458
"Geranium dissectum",2,FALSE,2,2,2,5.15843878125954e-05,19.8196064765912,20.4027744733801,21.3110506570116,19.60000038,1.13881748514765,7.74500710195021,13.8029508084859,29.80000114
"Photinia glabra",6,FALSE,1,6,6,0.00010255482862126,16.6341038349794,17.1447052236997,18.0324261381169,16.60000038,5.20156458451418,18.4417675165618,27.8971836219327,38.5
"Allium triquetrum",4,FALSE,2,3,4,0.000142631610593304,15.9305152703785,16.5086446793999,17.4178779582536,15.80000019,1.89169833314704,9.88023283068814,16.5404659282886,44.40000153
"Quercus pyrenaica",12,FALSE,2,8,12,0.000284932130527266,23.8964368196901,24.6124826636893,25.613769573321,24.30000114,1.67242391711336,11.5216806216785,22.7446003632552,3.400000095
"Hesperocyparis glabra",2,FALSE,1,1,2,1.37932227657862e-05,20.5262322870546,20.889675361849,21.5745005786748,19.30000114,41.1564242951214,58.1734032579924,67.259244981343,99.80000305
"Quercus petraea",10,FALSE,4,9,10,0.000100075682368073,17.4041094199241,22.1653420707475,24.8147556476369,24,1.43803234084468,9.16675411916672,16.4710520653635,3.400000095
"Diplotaxis erucoides",45,FALSE,4,15,45,0.0025927191473052,28.7726302707824,29.3180289177056,30.2095687614909,28.5,0.100000001,2.14729203448027,5.13129561747136,0.100000001
"Ceanothus thyrsiflorus",7,FALSE,1,5,7,0.000197785869445606,21.4858107672683,21.9705425962262,22.7885381259696,20.89999962,3.53323469369508,14.0222005860853,21.7724495545121,38.5
"Acer campestre",12,FALSE,5,12,12,0.00022226872623569,15.7866819835856,16.3059293241333,17.2489670768205,16,3.76162649205726,15.6356943410602,24.7916687474029,14.10000038
"Carduus tenuiflorus",22,FALSE,3,17,22,0.000369657939881692,22.6588509698801,23.4276485719185,24.9997535099871,25.10000038,2.56087890790192,12.168707492337,20.0450931242161,22
"Crithmum maritimum",2,FALSE,1,1,2,0.000114274969173581,22.7286879836334,23.0937122536528,23.7778492792264,21.5,2.83768990092182,12.2828751905289,19.5429020686837,49.29999924
"Hedera hibernica",9,FALSE,3,7,9,0.000321537119819212,24.9104881983968,25.5088330899361,26.4658744062258,24.89999962,1.100000024,3.74731995239281,8.31742441103073,1.100000024
"Senecio doria",3,FALSE,1,2,3,4.31076619904732e-05,20.6884184411906,21.078588338284,21.7994790966745,19.80000114,17.7730172130563,38.4603357198533,50.276806813969,53.90000153
"Sorbus commixta",7,FALSE,2,5,7,0.000132037180237008,19.0613795283028,19.7688325397395,20.7617554450466,19.20000076,2.24076593328997,10.9829631281353,18.1251531332033,33.60000229
"Oenanthe crocata",14,FALSE,3,10,14,0.000889748791340527,19.5541422373786,20.4667555684691,21.7147870122575,20.60000038,4.73564116052851,17.5472362627039,26.7190381506688,15.10000038
"Linum usitatissimum",3,FALSE,1,2,3,5.038891297509e-05,15.4082768968484,16.2245796632913,17.2763083267379,15.80000019,10.3945825637449,27.7667985195658,38.3622949493828,45.29999924
"Pyracantha angustifolia",6,FALSE,2,5,6,7.62983937031945e-05,17.3401326552093,17.8073293351932,18.6688205718763,17.20000076,6.1757136577162,20.0161364928485,29.3534062431928,38.5
"Smyrnium olusatrum",7,FALSE,2,4,7,0.000725222739845162,16.5028455894529,17.1490767408725,18.1307415926976,16.60000038,1.75153521356994,9.52107354117942,16.105867687406,38.5
"Sorbus graeca",25,FALSE,4,15,25,0.0014771815208564,19.8924298126373,20.9393038911085,22.807611099874,22.20000076,5.02671450965861,20.520173225833,33.2957696301461,18.10000038
"Trifolium ochroleucon",9,FALSE,4,6,9,0.000352112800022468,22.9309307830561,23.3996663425565,24.2219764571682,22.39999962,12.731885597832,29.3814478025634,39.0543949215897,35.20000076
"Sonchus asper",27,FALSE,5,18,27,0.000386415345774322,25.136356253476,27.0155293996078,28.4736235291768,27.5,2.03868003123316,11.5353183055323,20.3513046042333,6.700000286
"Quercus suber",20,FALSE,3,11,20,0.00114680924642566,25.7557158140835,26.3270942752237,27.2251265416543,25.5,0.248681152059,4.85684841440414,10.0817676242844,1.5
"Quercus cerris",6,FALSE,3,6,6,0.000440107067807626,16.0066413940614,16.673414516514,20.549939227321,20.10000038,9.84101158540048,26.7469220984555,37.1436235087564,26.89999962
"Reseda phyteuma",17,FALSE,3,7,17,0.000537716723808395,26.8883592705017,27.5028777488904,28.4529450389009,27.20000076,0.55828064454647,6.30615661460911,12.8345304125258,2.299999952
"Fabaceae spc",4,FALSE,3,3,4,0.000100603928502066,23.1644574204518,23.6313993361023,24.431629913335,22.5,0.480294788502946,5.87050518005208,11.924342177718,14.5
"Quercus suber x Quercus trojana",16,FALSE,3,10,16,0.000594225165052292,25.9885477923171,26.4972545544561,27.3395916229618,25.5,0.0166354237990138,3.81277370345754,8.23146147703625,1.5
"Cotoneaster dammeri",2,FALSE,1,2,2,1.0478576401894e-05,22.1275707650217,22.5807586639182,23.3657455876093,21.39999962,18.3033835078793,34.7680513905956,43.8395949294609,72.59999847
"Ambrosia tenuifolia",3,FALSE,2,3,3,0.000194607915189316,23.6291895241702,24.2488195622659,25.6456931985919,24.80000114,12.0915534090903,27.3644568379929,36.1658330292314,68.09999847
"Nemophila menziesii",2,FALSE,1,1,2,0.00011378281308432,16.6278704292879,16.9924019938759,17.6765393373071,15.40000057,3.24518642482977,13.2350286770954,20.6885917032332,50.79999924
"Pyracantha coccinea",9,FALSE,5,8,9,0.000210637361981936,19.2540832247644,19.7951121205273,20.7211401127558,19.39999962,6.91620519802526,20.9911578196191,30.3412044876277,50.79999924
"Coronilla valentina",3,FALSE,2,3,3,2.74051179408347e-05,23.9592455436749,24.6300218540216,25.5980980076491,24,0.889667547885529,7.11471886250904,13.2523791725517,20
"Centranthus ruber",3,FALSE,2,3,3,2.2379880231805e-05,17.2077761060249,17.6100542859336,18.3701835163791,16.60000038,4.24679263055544,16.1587546041028,24.8721152964924,38.5
"Beta vulgaris",7,TRUE,4,6,7,0.000427631975008769,26.8839434156489,27.299856157818,28.0473124207827,26,0,2.33797447910083,5.4579970845308,0
"Tilia americana x Tilia x moltkei",13,FALSE,3,8,13,0.000117725465944201,21.3708199634279,21.875154165369,22.7306981659924,21.10000038,4.59006231304935,16.9915293111855,26.1151482337065,40.90000153
"Erica arborea",7,FALSE,3,5,7,0.000553366970553517,19.7691332004638,20.2285077744083,21.0244108105219,19.20000076,16.9339623220907,33.6282491350807,42.9245521603258,62.70000076
"Allium fistulosum",3,TRUE,3,3,3,0.000165982853694817,18.1648792798411,18.5482166900204,19.2602521904735,17.20000076,2.48278708464939,11.4708353839532,18.5848675026265,42.40000153
"Rubus spc",5,FALSE,1,5,5,3.26867397569597e-05,22.0969654153703,22.4916964616463,23.2199431462109,21.20000076,8.02101515682876,22.9483671229559,32.7179770724229,51.40000153
"Syringa reticulata",1,FALSE,1,1,1,5.06622914082196e-06,19.9285139609991,20.2929547853623,20.9782605829016,18.70000076,55.5153793909726,72.5640398661952,81.6492535375995,114.2000046
"Hypericum androsaemum",4,FALSE,3,4,4,7.1406306213233e-05,21.0492010163536,21.6476766620288,22.5704710911098,20.89999962,2.70082450074658,12.2417839604934,19.7604943462693,28.5
"Sedum sediforme",4,FALSE,2,2,4,0.000244037163904791,28.3874200114259,29.0849322158537,30.0710414497262,28.5,1.50892853966618,10.6940086652903,20.5240819449855,0.100000001
"Lotus parviflorus",2,FALSE,2,2,2,7.27606381341159e-05,22.5198157784998,22.8932187395565,23.5927523009083,21.39999962,8.18572456029915,22.1326114505075,30.7172775431521,56.79999924
"Carlina vulgaris",21,FALSE,4,11,21,0.00188113112688723,28.502027963857,28.9378342129812,29.7139565560169,27.80000114,0,0.890983837061985,2.75748622801639,0
"Inula hirta",1,FALSE,1,1,1,5.43899958567178e-06,21.5286266468416,21.8937485776722,22.5773569837255,20.30000114,4.81221463980345,16.4494393381109,24.4228214643661,55.40000153
"Crepis bursifolia",30,FALSE,5,13,30,0.00103690241274726,26.8529024374447,27.5976188734522,28.8004867398216,27.70000076,0,2.4185269005165,5.71896432144598,0
"Clematis flammula",20,FALSE,4,10,20,0.00151838563946281,26.9768258778269,27.4621519986634,28.3039159716362,26.70000076,3.799999952,3.25054634904679,7.08519077886057,3.799999952
"Daphne gnidium",22,FALSE,3,10,22,0.0017943629745008,27.1586595128704,27.6382933087286,28.4969037078427,27.20000076,0.100000001,1.10962284882846,3.19098448006846,0.100000001
"Pulicaria dysenterica",16,FALSE,4,9,16,0.000593141668406997,25.6973074344225,26.6418503754023,28.5763880061321,27.80000114,0,1.25339400194172,3.48660614699899,0
"Diospyros virginiana",2,FALSE,2,2,2,1.87775202127797e-05,24.3695693892991,24.7575706780374,25.4715808282817,23.30000114,0.403525586712465,5.19925189251899,10.1094095395968,29.70000076
"Sedum gypsicola",1,FALSE,1,1,1,4.96427228281309e-06,22.127451905684,22.4918981597259,23.1762935657746,20.89999962,3.4803110126196,13.7645412929149,21.311179921717,51.60000229
"Ludwigia peploides",3,FALSE,1,1,3,0.000130828561717199,21.6823617890779,22.0528054305895,22.7476470624026,20.60000038,3.14678951701386,13.0605063384833,20.5348713233881,46.79999924
"Ludwigia grandiflora",3,FALSE,1,1,3,0.000205044685467474,21.6898303725474,22.0598365981556,22.7542723206125,20.60000038,3.15341693502593,13.0776103139842,20.5574578246217,46.79999924
"Mentha pulegium",1,FALSE,1,1,1,1.39812216706238e-05,21.4275688456459,21.7918842327874,22.4759711463161,20.20000076,2.94372179944635,12.5298911037296,19.8370049652222,49.70000076
"Nymphaea candida",6,FALSE,2,3,6,0.000430917044040717,19.7856778440939,20.3918362326026,21.4723082535019,20.20000076,19.2841100401105,46.5019168809743,64.3969084650325,49.70000076
"Daucus carota",13,TRUE,5,10,13,0.000144685653265651,26.0672708160333,26.5712892998697,27.4509486781405,26.20000076,0.5,1.79111880206526,4.49675082875633,0.5
"Arctium minus",4,FALSE,1,4,4,4.72294761543834e-05,22.6631556414149,23.226299938772,24.1242168615649,22.39999962,6.08171652268432,20.6205614034417,31.0631894904264,39.79999924
"Elaeagnus umbellata",1,FALSE,1,1,1,0.000117505455988361,22.7286879836334,23.0937122536528,23.7778492792263,21.5,2.83768990092182,12.2828751905289,19.5429020686837,49.29999924
"Impatiens balfourii",3,FALSE,2,2,3,0.000146055846895455,21.9252943876693,22.7051841952744,23.9228039209154,22.70000076,6.5680933345031,19.775203852174,28.3217319690202,54
"Atriplex patula",1,FALSE,1,1,1,1.42756815424887e-05,22.227191614487,22.5917505199688,23.2752025524369,21,31.0583141196573,48.0019670113714,57.0694325679245,89.59999847
"Passiflora caerulea",1,FALSE,1,1,1,3.35903594151603e-05,21.3271774728164,21.6910471516165,22.3760484285413,20.10000038,8.37992681505738,22.339863750452,30.8772364960545,62.70000076
"Origanum vulgare",2,FALSE,1,1,2,1.62005033412252e-05,19.1088183396574,19.4744045790046,20.1633916370673,18,5.74719292001673,18.3538134894207,26.7346260085181,53.90000153
"Inula bifrons",1,FALSE,1,1,1,1.0958904109589e-05,20.5262322870546,20.889675361849,21.5745005786748,19.30000114,26.7981065252734,43.6351299950641,52.6947965346472,85.20000458
"Hydrangea spc",6,FALSE,4,5,6,0.000290743463843099,23.5693422526148,24.1982574258784,25.1421316031584,23.5,25.0589646508235,43.8733219436173,54.6386066025433,75.59999847
"Jacobaea erucifolia",4,FALSE,2,4,4,2.93621580300623e-05,24.5428034451924,25.010891766608,25.8294710198954,24.20000076,3.66511026371817,15.0698296862843,23.8897769630264,38.90000153
"Malus sieboldii",2,FALSE,1,2,2,9.29006585523967e-06,15.1763702568158,15.6104089623195,16.3878677736071,14.40000057,0.514843819461461,5.614154506452,10.7388140697206,28.20000076
"Pyrus ussuriensis",7,FALSE,2,7,7,8.95623668576718e-05,13.4839641741949,13.8780246598366,14.626270066881,13.10000038,13.19999981,2.06705691320266,4.92216448817386,13.19999981
"Amorpha canescens",1,FALSE,1,1,1,3.58022115585228e-05,18.9260559541646,19.2911271565052,19.9724509404729,17.70000076,0.530876669756238,5.62011739992376,10.6598478053212,35
"Potentilla anserina",12,FALSE,2,5,12,0.000427388387269009,18.9631629787893,19.3405539077611,20.05021535376,18.39999962,5.76349107396814,25.7370145519886,51.2546105846079,24.30000114
"Ononis tridentata",7,FALSE,2,3,7,0.000370874219526884,23.784302653886,24.1924735301117,24.9340159661229,22.89999962,0.22555460489022,4.64668278960219,9.53147817674966,16.20000076
"Sorbus danubialis",6,FALSE,2,6,6,0.000174659208711769,19.5284092656267,20.0270428033863,20.8597343413009,19,0.806266417427452,6.69524180507224,12.4205044778675,14.10000038
"Allium stipitatum",11,FALSE,4,11,11,0.000387794286632152,18.0565437431287,18.6021075119302,19.5969643502719,18.80000114,0.841790741352759,6.870457714753,12.7457307087446,19.70000076
"Rumex longifolius",10,FALSE,4,9,10,8.32013693296086e-05,24.2892812666141,25.2701818503111,26.3899144388718,25,2.60573660843702,13.5719217803538,24.1890602734666,24.20000076
"Paeonia rockii",3,FALSE,2,3,3,6.17809817501272e-05,18.1207564643981,18.5350287366372,19.2864409228721,17.30000114,18.10000038,2.9956334604828,6.51974316143553,18.10000038
"Sorbus ratisbonensis",5,FALSE,1,3,5,7.67929097809971e-05,19.820557186993,20.2974879701929,21.1107524889606,19.20000076,0.948422719131469,7.05259044832226,12.755027908921,33.60000229
"Veronica persica",15,FALSE,6,10,15,0.000597635564566596,18.8499616857133,19.2411524106561,19.9605247408262,18,6.59234137454102,30.7756975351832,55.7535152503751,13.90000057
"Capsella rubella",4,FALSE,2,4,4,0.000201361051237357,19.9965346935341,20.5183544441714,21.3820696664325,19.60000038,1.06289109065853,7.60328350898157,13.8252158133054,31.89999962
"Pilosella officinarum",8,FALSE,4,7,8,0.00012245040761369,21.8844629084408,22.5777524514843,23.5671641096126,22,0.0380163085671342,3.86151300544144,8.2253448198324,4.900000095
"Sonchus oleraceus",4,FALSE,3,3,4,3.32104437188778e-05,20.8098116189262,21.3074242078292,22.1661804532484,20.60000038,38.5370885359427,57.8689747869693,68.4455730004648,81.90000153
"Plantago maritima",8,FALSE,3,6,8,0.000281500438380906,26.2746629209149,26.6765972986212,27.4154892230298,25.39999962,1.02263845628226,7.6522019319473,14.1947947080579,27.20000076
"Rubus schleicheri",9,FALSE,3,7,9,0.000109943123042878,20.6146037788028,21.050542255897,21.8861225366965,20.70000076,0.578669015842402,5.87689451362463,11.1827972155188,28.5
"Matricaria aurea",7,FALSE,1,4,7,0.000193339337775936,21.4814707668063,21.8521076446304,22.5454637902041,20.80000114,0.654687696863988,6.14760142249082,11.6030128481664,31.10000038
"Callitropsis nootkatensis",5,FALSE,1,2,5,5.3692817481789e-05,19.2057061730943,19.5749069281641,20.2703135993191,18.30000114,24.7460476977581,41.9744825982836,51.3960112956671,81.40000153
"Scabiosa lucida",7,FALSE,3,5,7,8.76826254542466e-05,24.1132877801829,24.6023911172768,25.4317642880805,23.60000038,12.3280522359221,28.5012926819411,38.0802833605496,63.40000153
"Allium unifolium",1,FALSE,1,1,1,1.34672918062067e-05,15.9288023340706,16.2934888752929,16.9786282010967,14.69999981,1.68639751688059,9.30636640763324,15.7907135016835,44
"Papaver bracteatum",3,FALSE,1,3,3,2.78338805801406e-05,20.1436555343087,20.5274728540461,21.239643246499,19.20000076,0.877312506094978,6.90056056190384,12.6649727058399,35
"Vitaceae spc",11,FALSE,6,10,11,0.000142097745910461,24.8705346802613,25.4782773608003,26.4582509811186,25.39999962,2.2247827312298,12.5432297466662,22.6374076171149,0.699999988
"Spergularia media",5,FALSE,1,2,5,0.000223947563820361,18.8039786760469,19.1713238591987,19.8560860006088,17.70000076,4.28509868848287,20.315172189079,38.9736702210058,24.30000114
